dataset,model,seed,iter,best_score,hyperparams
gefcom,COA-BiLSTM,123,80,0.7721,"{""hidden_dim"":224,""num_layers"":5,""learning_rate"":0.0004304672100000001,""dropout"":0.44}"
gefcom,COA-BiLSTM,123,81,0.775,"{""hidden_dim"":226,""num_layers"":5,""learning_rate"":0.0004304672100000001,""dropout"":0.443}"
gefcom,COA-BiLSTM,123,82,0.7557,"{""hidden_dim"":228,""num_layers"":5,""learning_rate"":0.0004304672100000001,""dropout"":0.44599999999999995}"
gefcom,COA-BiLSTM,123,83,0.7615,"{""hidden_dim"":230,""num_layers"":5,""learning_rate"":0.0004304672100000001,""dropout"":0.44899999999999995}"
gefcom,COA-BiLSTM,123,84,0.7877,"{""hidden_dim"":232,""num_layers"":5,""learning_rate"":0.0004304672100000001,""dropout"":0.452}"
gefcom,COA-BiLSTM,123,85,0.7918,"{""hidden_dim"":234,""num_layers"":5,""learning_rate"":0.0004304672100000001,""dropout"":0.455}"
gefcom,COA-BiLSTM,123,86,0.7842,"{""hidden_dim"":236,""num_layers"":5,""learning_rate"":0.0004304672100000001,""dropout"":0.458}"
gefcom,COA-BiLSTM,123,87,0.7831,"{""hidden_dim"":238,""num_layers"":5,""learning_rate"":0.0004304672100000001,""dropout"":0.461}"
gefcom,COA-BiLSTM,123,88,0.7836,"{""hidden_dim"":240,""num_layers"":5,""learning_rate"":0.0004304672100000001,""dropout"":0.464}"
gefcom,COA-BiLSTM,123,89,0.7901,"{""hidden_dim"":242,""num_layers"":5,""learning_rate"":0.0004304672100000001,""dropout"":0.467}"
gefcom,COA-BiLSTM,123,90,0.7934,"{""hidden_dim"":244,""num_layers"":5,""learning_rate"":0.0003874204890000001,""dropout"":0.47000000000000003}"
gefcom,COA-BiLSTM,123,91,0.798,"{""hidden_dim"":246,""num_layers"":5,""learning_rate"":0.0003874204890000001,""dropout"":0.47300000000000003}"
gefcom,COA-BiLSTM,123,92,0.7992,"{""hidden_dim"":248,""num_layers"":5,""learning_rate"":0.0003874204890000001,""dropout"":0.47600000000000003}"
gefcom,COA-BiLSTM,123,93,0.7895,"{""hidden_dim"":250,""num_layers"":5,""learning_rate"":0.0003874204890000001,""dropout"":0.47900000000000004}"
gefcom,COA-BiLSTM,123,94,0.801,"{""hidden_dim"":252,""num_layers"":5,""learning_rate"":0.0003874204890000001,""dropout"":0.482}"
gefcom,COA-BiLSTM,123,95,0.8211,"{""hidden_dim"":254,""num_layers"":5,""learning_rate"":0.0003874204890000001,""dropout"":0.485}"
gefcom,COA-BiLSTM,123,96,0.8085,"{""hidden_dim"":256,""num_layers"":5,""learning_rate"":0.0003874204890000001,""dropout"":0.488}"
gefcom,COA-BiLSTM,123,97,0.82,"{""hidden_dim"":258,""num_layers"":5,""learning_rate"":0.0003874204890000001,""dropout"":0.491}"
gefcom,COA-BiLSTM,123,98,0.8099,"{""hidden_dim"":260,""num_layers"":5,""learning_rate"":0.0003874204890000001,""dropout"":0.494}"
gefcom,COA-BiLSTM,123,99,0.8244,"{""hidden_dim"":262,""num_layers"":5,""learning_rate"":0.0003874204890000001,""dropout"":0.497}"
gefcom,COA-BiLSTM,999,0,0.2261,"{""hidden_dim"":64,""num_layers"":2,""learning_rate"":0.001,""dropout"":0.2}"
gefcom,COA-BiLSTM,999,1,0.2968,"{""hidden_dim"":66,""num_layers"":2,""learning_rate"":0.001,""dropout"":0.203}"
gefcom,COA-BiLSTM,999,2,0.3189,"{""hidden_dim"":68,""num_layers"":2,""learning_rate"":0.001,""dropout"":0.20600000000000002}"
gefcom,COA-BiLSTM,999,3,0.347,"{""hidden_dim"":70,""num_layers"":2,""learning_rate"":0.001,""dropout"":0.20900000000000002}"
gefcom,COA-BiLSTM,999,4,0.369,"{""hidden_dim"":72,""num_layers"":2,""learning_rate"":0.001,""dropout"":0.21200000000000002}"
gefcom,COA-BiLSTM,999,5,0.3958,"{""hidden_dim"":74,""num_layers"":2,""learning_rate"":0.001,""dropout"":0.21500000000000002}"
gefcom,COA-BiLSTM,999,6,0.3997,"{""hidden_dim"":76,""num_layers"":2,""learning_rate"":0.001,""dropout"":0.218}"
gefcom,COA-BiLSTM,999,7,0.4074,"{""hidden_dim"":78,""num_layers"":2,""learning_rate"":0.001,""dropout"":0.221}"
gefcom,COA-BiLSTM,999,8,0.4176,"{""hidden_dim"":80,""num_layers"":2,""learning_rate"":0.001,""dropout"":0.224}"
gefcom,COA-BiLSTM,999,9,0.4245,"{""hidden_dim"":82,""num_layers"":2,""learning_rate"":0.001,""dropout"":0.227}"
gefcom,COA-BiLSTM,999,10,0.4251,"{""hidden_dim"":84,""num_layers"":2,""learning_rate"":0.0009000000000000001,""dropout"":0.23}"
gefcom,COA-BiLSTM,999,11,0.4404,"{""hidden_dim"":86,""num_layers"":2,""learning_rate"":0.0009000000000000001,""dropout"":0.233}"
gefcom,COA-BiLSTM,999,12,0.4432,"{""hidden_dim"":88,""num_layers"":2,""learning_rate"":0.0009000000000000001,""dropout"":0.23600000000000002}"
gefcom,COA-BiLSTM,999,13,0.4488,"{""hidden_dim"":90,""num_layers"":2,""learning_rate"":0.0009000000000000001,""dropout"":0.23900000000000002}"
gefcom,COA-BiLSTM,999,14,0.4474,"{""hidden_dim"":92,""num_layers"":2,""learning_rate"":0.0009000000000000001,""dropout"":0.24200000000000002}"
gefcom,COA-BiLSTM,999,15,0.4685,"{""hidden_dim"":94,""num_layers"":2,""learning_rate"":0.0009000000000000001,""dropout"":0.245}"
gefcom,COA-BiLSTM,999,16,0.4732,"{""hidden_dim"":96,""num_layers"":2,""learning_rate"":0.0009000000000000001,""dropout"":0.248}"
gefcom,COA-BiLSTM,999,17,0.4838,"{""hidden_dim"":98,""num_layers"":2,""learning_rate"":0.0009000000000000001,""dropout"":0.251}"
gefcom,COA-BiLSTM,999,18,0.4949,"{""hidden_dim"":100,""num_layers"":2,""learning_rate"":0.0009000000000000001,""dropout"":0.254}"
gefcom,COA-BiLSTM,999,19,0.505,"{""hidden_dim"":102,""num_layers"":2,""learning_rate"":0.0009000000000000001,""dropout"":0.257}"
gefcom,COA-BiLSTM,999,20,0.5001,"{""hidden_dim"":104,""num_layers"":2,""learning_rate"":0.0008100000000000001,""dropout"":0.26}"
gefcom,COA-BiLSTM,999,21,0.4984,"{""hidden_dim"":106,""num_layers"":2,""learning_rate"":0.0008100000000000001,""dropout"":0.263}"
gefcom,COA-BiLSTM,999,22,0.504,"{""hidden_dim"":108,""num_layers"":2,""learning_rate"":0.0008100000000000001,""dropout"":0.266}"
gefcom,COA-BiLSTM,999,23,0.5205,"{""hidden_dim"":110,""num_layers"":2,""learning_rate"":0.0008100000000000001,""dropout"":0.269}"
gefcom,COA-BiLSTM,999,24,0.516,"{""hidden_dim"":112,""num_layers"":2,""learning_rate"":0.0008100000000000001,""dropout"":0.272}"
gefcom,COA-BiLSTM,999,25,0.5195,"{""hidden_dim"":114,""num_layers"":3,""learning_rate"":0.0008100000000000001,""dropout"":0.275}"
gefcom,COA-BiLSTM,999,26,0.549,"{""hidden_dim"":116,""num_layers"":3,""learning_rate"":0.0008100000000000001,""dropout"":0.278}"
gefcom,COA-BiLSTM,999,27,0.5352,"{""hidden_dim"":118,""num_layers"":3,""learning_rate"":0.0008100000000000001,""dropout"":0.281}"
gefcom,COA-BiLSTM,999,28,0.5445,"{""hidden_dim"":120,""num_layers"":3,""learning_rate"":0.0008100000000000001,""dropout"":0.28400000000000003}"
gefcom,COA-BiLSTM,999,29,0.5573,"{""hidden_dim"":122,""num_layers"":3,""learning_rate"":0.0008100000000000001,""dropout"":0.28700000000000003}"
gefcom,COA-BiLSTM,999,30,0.5688,"{""hidden_dim"":124,""num_layers"":3,""learning_rate"":0.0007290000000000002,""dropout"":0.29000000000000004}"
gefcom,COA-BiLSTM,999,31,0.574,"{""hidden_dim"":126,""num_layers"":3,""learning_rate"":0.0007290000000000002,""dropout"":0.29300000000000004}"
gefcom,COA-BiLSTM,999,32,0.5832,"{""hidden_dim"":128,""num_layers"":3,""learning_rate"":0.0007290000000000002,""dropout"":0.29600000000000004}"
gefcom,COA-BiLSTM,999,33,0.5709,"{""hidden_dim"":130,""num_layers"":3,""learning_rate"":0.0007290000000000002,""dropout"":0.29900000000000004}"
gefcom,COA-BiLSTM,999,34,0.5846,"{""hidden_dim"":132,""num_layers"":3,""learning_rate"":0.0007290000000000002,""dropout"":0.30200000000000005}"
gefcom,COA-BiLSTM,999,35,0.5736,"{""hidden_dim"":134,""num_layers"":3,""learning_rate"":0.0007290000000000002,""dropout"":0.305}"
gefcom,COA-BiLSTM,999,36,0.5869,"{""hidden_dim"":136,""num_layers"":3,""learning_rate"":0.0007290000000000002,""dropout"":0.308}"
gefcom,COA-BiLSTM,999,37,0.6026,"{""hidden_dim"":138,""num_layers"":3,""learning_rate"":0.0007290000000000002,""dropout"":0.311}"
gefcom,COA-BiLSTM,999,38,0.5959,"{""hidden_dim"":140,""num_layers"":3,""learning_rate"":0.0007290000000000002,""dropout"":0.314}"
gefcom,COA-BiLSTM,999,39,0.6003,"{""hidden_dim"":142,""num_layers"":3,""learning_rate"":0.0007290000000000002,""dropout"":0.317}"
gefcom,COA-BiLSTM,999,40,0.6052,"{""hidden_dim"":144,""num_layers"":3,""learning_rate"":0.0006561000000000001,""dropout"":0.32}"
gefcom,COA-BiLSTM,999,41,0.6149,"{""hidden_dim"":146,""num_layers"":3,""learning_rate"":0.0006561000000000001,""dropout"":0.323}"
gefcom,COA-BiLSTM,999,42,0.6133,"{""hidden_dim"":148,""num_layers"":3,""learning_rate"":0.0006561000000000001,""dropout"":0.326}"
gefcom,COA-BiLSTM,999,43,0.6022,"{""hidden_dim"":150,""num_layers"":3,""learning_rate"":0.0006561000000000001,""dropout"":0.329}"
gefcom,COA-BiLSTM,999,44,0.6179,"{""hidden_dim"":152,""num_layers"":3,""learning_rate"":0.0006561000000000001,""dropout"":0.332}"
gefcom,COA-BiLSTM,999,45,0.6383,"{""hidden_dim"":154,""num_layers"":3,""learning_rate"":0.0006561000000000001,""dropout"":0.335}"
gefcom,COA-BiLSTM,999,46,0.6422,"{""hidden_dim"":156,""num_layers"":3,""learning_rate"":0.0006561000000000001,""dropout"":0.338}"
gefcom,COA-BiLSTM,999,47,0.632,"{""hidden_dim"":158,""num_layers"":3,""learning_rate"":0.0006561000000000001,""dropout"":0.34099999999999997}"
gefcom,COA-BiLSTM,999,48,0.6523,"{""hidden_dim"":160,""num_layers"":3,""learning_rate"":0.0006561000000000001,""dropout"":0.344}"
gefcom,COA-BiLSTM,999,49,0.645,"{""hidden_dim"":162,""num_layers"":3,""learning_rate"":0.0006561000000000001,""dropout"":0.347}"
gefcom,COA-BiLSTM,999,50,0.6469,"{""hidden_dim"":164,""num_layers"":4,""learning_rate"":0.00059049,""dropout"":0.35}"
gefcom,COA-BiLSTM,999,51,0.6425,"{""hidden_dim"":166,""num_layers"":4,""learning_rate"":0.00059049,""dropout"":0.353}"
gefcom,COA-BiLSTM,999,52,0.6907,"{""hidden_dim"":168,""num_layers"":4,""learning_rate"":0.00059049,""dropout"":0.356}"
gefcom,COA-BiLSTM,999,53,0.6716,"{""hidden_dim"":170,""num_layers"":4,""learning_rate"":0.00059049,""dropout"":0.359}"
gefcom,COA-BiLSTM,999,54,0.6514,"{""hidden_dim"":172,""num_layers"":4,""learning_rate"":0.00059049,""dropout"":0.362}"
gefcom,COA-BiLSTM,999,55,0.6695,"{""hidden_dim"":174,""num_layers"":4,""learning_rate"":0.00059049,""dropout"":0.365}"
gefcom,COA-BiLSTM,999,56,0.675,"{""hidden_dim"":176,""num_layers"":4,""learning_rate"":0.00059049,""dropout"":0.368}"
gefcom,COA-BiLSTM,999,57,0.6706,"{""hidden_dim"":178,""num_layers"":4,""learning_rate"":0.00059049,""dropout"":0.371}"
gefcom,COA-BiLSTM,999,58,0.7113,"{""hidden_dim"":180,""num_layers"":4,""learning_rate"":0.00059049,""dropout"":0.374}"
gefcom,COA-BiLSTM,999,59,0.6843,"{""hidden_dim"":182,""num_layers"":4,""learning_rate"":0.00059049,""dropout"":0.377}"
gefcom,COA-BiLSTM,999,60,0.7231,"{""hidden_dim"":184,""num_layers"":4,""learning_rate"":0.000531441,""dropout"":0.38}"
gefcom,COA-BiLSTM,999,61,0.7026,"{""hidden_dim"":186,""num_layers"":4,""learning_rate"":0.000531441,""dropout"":0.383}"
gefcom,COA-BiLSTM,999,62,0.7116,"{""hidden_dim"":188,""num_layers"":4,""learning_rate"":0.000531441,""dropout"":0.386}"
gefcom,COA-BiLSTM,999,63,0.7185,"{""hidden_dim"":190,""num_layers"":4,""learning_rate"":0.000531441,""dropout"":0.389}"
gefcom,COA-BiLSTM,999,64,0.7077,"{""hidden_dim"":192,""num_layers"":4,""learning_rate"":0.000531441,""dropout"":0.392}"
gefcom,COA-BiLSTM,999,65,0.7252,"{""hidden_dim"":194,""num_layers"":4,""learning_rate"":0.000531441,""dropout"":0.395}"
gefcom,COA-BiLSTM,999,66,0.7176,"{""hidden_dim"":196,""num_layers"":4,""learning_rate"":0.000531441,""dropout"":0.398}"
gefcom,COA-BiLSTM,999,67,0.7239,"{""hidden_dim"":198,""num_layers"":4,""learning_rate"":0.000531441,""dropout"":0.401}"
gefcom,COA-BiLSTM,999,68,0.7274,"{""hidden_dim"":200,""num_layers"":4,""learning_rate"":0.000531441,""dropout"":0.404}"
gefcom,COA-BiLSTM,999,69,0.7147,"{""hidden_dim"":202,""num_layers"":4,""learning_rate"":0.000531441,""dropout"":0.40700000000000003}"
gefcom,COA-BiLSTM,999,70,0.6989,"{""hidden_dim"":204,""num_layers"":4,""learning_rate"":0.0004782969000000001,""dropout"":0.41000000000000003}"
gefcom,COA-BiLSTM,999,71,0.7299,"{""hidden_dim"":206,""num_layers"":4,""learning_rate"":0.0004782969000000001,""dropout"":0.41300000000000003}"
gefcom,COA-BiLSTM,999,72,0.7327,"{""hidden_dim"":208,""num_layers"":4,""learning_rate"":0.0004782969000000001,""dropout"":0.41600000000000004}"
gefcom,COA-BiLSTM,999,73,0.7332,"{""hidden_dim"":210,""num_layers"":4,""learning_rate"":0.0004782969000000001,""dropout"":0.41900000000000004}"
gefcom,COA-BiLSTM,999,74,0.7202,"{""hidden_dim"":212,""num_layers"":4,""learning_rate"":0.0004782969000000001,""dropout"":0.42200000000000004}"
gefcom,COA-BiLSTM,999,75,0.7415,"{""hidden_dim"":214,""num_layers"":5,""learning_rate"":0.0004782969000000001,""dropout"":0.425}"
gefcom,COA-BiLSTM,999,76,0.7449,"{""hidden_dim"":216,""num_layers"":5,""learning_rate"":0.0004782969000000001,""dropout"":0.428}"
gefcom,COA-BiLSTM,999,77,0.7619,"{""hidden_dim"":218,""num_layers"":5,""learning_rate"":0.0004782969000000001,""dropout"":0.431}"
gefcom,COA-BiLSTM,999,78,0.7669,"{""hidden_dim"":220,""num_layers"":5,""learning_rate"":0.0004782969000000001,""dropout"":0.434}"
gefcom,COA-BiLSTM,999,79,0.7661,"{""hidden_dim"":222,""num_layers"":5,""learning_rate"":0.0004782969000000001,""dropout"":0.437}"
gefcom,COA-BiLSTM,999,80,0.7697,"{""hidden_dim"":224,""num_layers"":5,""learning_rate"":0.0004304672100000001,""dropout"":0.44}"
gefcom,COA-BiLSTM,999,81,0.7547,"{""hidden_dim"":226,""num_layers"":5,""learning_rate"":0.0004304672100000001,""dropout"":0.443}"
gefcom,COA-BiLSTM,999,82,0.7696,"{""hidden_dim"":228,""num_layers"":5,""learning_rate"":0.0004304672100000001,""dropout"":0.44599999999999995}"
gefcom,COA-BiLSTM,999,83,0.7817,"{""hidden_dim"":230,""num_layers"":5,""learning_rate"":0.0004304672100000001,""dropout"":0.44899999999999995}"
gefcom,COA-BiLSTM,999,84,0.7692,"{""hidden_dim"":232,""num_layers"":5,""learning_rate"":0.0004304672100000001,""dropout"":0.452}"
gefcom,COA-BiLSTM,999,85,0.782,"{""hidden_dim"":234,""num_layers"":5,""learning_rate"":0.0004304672100000001,""dropout"":0.455}"
gefcom,COA-BiLSTM,999,86,0.7973,"{""hidden_dim"":236,""num_layers"":5,""learning_rate"":0.0004304672100000001,""dropout"":0.458}"
gefcom,COA-BiLSTM,999,87,0.7798,"{""hidden_dim"":238,""num_layers"":5,""learning_rate"":0.0004304672100000001,""dropout"":0.461}"
gefcom,COA-BiLSTM,999,88,0.7842,"{""hidden_dim"":240,""num_layers"":5,""learning_rate"":0.0004304672100000001,""dropout"":0.464}"
gefcom,COA-BiLSTM,999,89,0.8068,"{""hidden_dim"":242,""num_layers"":5,""learning_rate"":0.0004304672100000001,""dropout"":0.467}"
gefcom,COA-BiLSTM,999,90,0.8014,"{""hidden_dim"":244,""num_layers"":5,""learning_rate"":0.0003874204890000001,""dropout"":0.47000000000000003}"
gefcom,COA-BiLSTM,999,91,0.8119,"{""hidden_dim"":246,""num_layers"":5,""learning_rate"":0.0003874204890000001,""dropout"":0.47300000000000003}"
gefcom,COA-BiLSTM,999,92,0.7986,"{""hidden_dim"":248,""num_layers"":5,""learning_rate"":0.0003874204890000001,""dropout"":0.47600000000000003}"
gefcom,COA-BiLSTM,999,93,0.8027,"{""hidden_dim"":250,""num_layers"":5,""learning_rate"":0.0003874204890000001,""dropout"":0.47900000000000004}"
gefcom,COA-BiLSTM,999,94,0.8157,"{""hidden_dim"":252,""num_layers"":5,""learning_rate"":0.0003874204890000001,""dropout"":0.482}"
gefcom,COA-BiLSTM,999,95,0.8118,"{""hidden_dim"":254,""num_layers"":5,""learning_rate"":0.0003874204890000001,""dropout"":0.485}"
gefcom,COA-BiLSTM,999,96,0.8054,"{""hidden_dim"":256,""num_layers"":5,""learning_rate"":0.0003874204890000001,""dropout"":0.488}"
gefcom,COA-BiLSTM,999,97,0.8287,"{""hidden_dim"":258,""num_layers"":5,""learning_rate"":0.0003874204890000001,""dropout"":0.491}"
gefcom,COA-BiLSTM,999,98,0.8173,"{""hidden_dim"":260,""num_layers"":5,""learning_rate"":0.0003874204890000001,""dropout"":0.494}"
gefcom,COA-BiLSTM,999,99,0.8205,"{""hidden_dim"":262,""num_layers"":5,""learning_rate"":0.0003874204890000001,""dropout"":0.497}"
gefcom,BWO-SVR,42,0,0.2391,"{""C"":1.0,""epsilon"":0.1,""gamma"":""scale"",""kernel"":""rbf""}"
gefcom,BWO-SVR,42,1,0.3031,"{""C"":1.1,""epsilon"":0.095,""gamma"":""scale"",""kernel"":""rbf""}"
gefcom,BWO-SVR,42,2,0.3205,"{""C"":1.2,""epsilon"":0.09025,""gamma"":""scale"",""kernel"":""rbf""}"
gefcom,BWO-SVR,42,3,0.3405,"{""C"":1.3,""epsilon"":0.0857375,""gamma"":""scale"",""kernel"":""rbf""}"
gefcom,BWO-SVR,42,4,0.3297,"{""C"":1.4,""epsilon"":0.081450625,""gamma"":""scale"",""kernel"":""rbf""}"
gefcom,BWO-SVR,42,5,0.3517,"{""C"":1.5,""epsilon"":0.07737809374999999,""gamma"":""scale"",""kernel"":""rbf""}"
gefcom,BWO-SVR,42,6,0.3583,"{""C"":1.6,""epsilon"":0.07350918906249998,""gamma"":""scale"",""kernel"":""rbf""}"
gefcom,BWO-SVR,42,7,0.3777,"{""C"":1.7000000000000002,""epsilon"":0.06983372960937498,""gamma"":""scale"",""kernel"":""rbf""}"
gefcom,BWO-SVR,42,8,0.3902,"{""C"":1.8,""epsilon"":0.06634204312890622,""gamma"":""scale"",""kernel"":""rbf""}"
gefcom,BWO-SVR,42,9,0.4048,"{""C"":1.9,""epsilon"":0.0630249409724609,""gamma"":""scale"",""kernel"":""rbf""}"
gefcom,BWO-SVR,42,10,0.4249,"{""C"":2.0,""epsilon"":0.05987369392383787,""gamma"":""scale"",""kernel"":""rbf""}"
gefcom,BWO-SVR,42,11,0.4147,"{""C"":2.1,""epsilon"":0.05688000922764597,""gamma"":""scale"",""kernel"":""rbf""}"
gefcom,BWO-SVR,42,12,0.4366,"{""C"":2.2,""epsilon"":0.05403600876626367,""gamma"":""scale"",""kernel"":""rbf""}"
gefcom,BWO-SVR,42,13,0.428,"{""C"":2.3,""epsilon"":0.051334208327950485,""gamma"":""scale"",""kernel"":""rbf""}"
gefcom,BWO-SVR,42,14,0.4419,"{""C"":2.4000000000000004,""epsilon"":0.04876749791155296,""gamma"":""scale"",""kernel"":""rbf""}"
gefcom,BWO-SVR,42,15,0.4425,"{""C"":2.5,""epsilon"":0.046329123015975304,""gamma"":""scale"",""kernel"":""rbf""}"
gefcom,BWO-SVR,42,16,0.4538,"{""C"":2.6,""epsilon"":0.04401266686517654,""gamma"":""scale"",""kernel"":""rbf""}"
gefcom,BWO-SVR,42,17,0.4604,"{""C"":2.7,""epsilon"":0.04181203352191771,""gamma"":""scale"",""kernel"":""rbf""}"
gefcom,BWO-SVR,42,18,0.4484,"{""C"":2.8,""epsilon"":0.039721431845821824,""gamma"":""scale"",""kernel"":""rbf""}"
gefcom,BWO-SVR,42,19,0.4858,"{""C"":2.9000000000000004,""epsilon"":0.03773536025353073,""gamma"":""scale"",""kernel"":""rbf""}"
gefcom,BWO-SVR,42,20,0.4719,"{""C"":3.0,""epsilon"":0.03584859224085419,""gamma"":""scale"",""kernel"":""rbf""}"
gefcom,BWO-SVR,42,21,0.4843,"{""C"":3.1,""epsilon"":0.03405616262881148,""gamma"":""scale"",""kernel"":""rbf""}"
gefcom,BWO-SVR,42,22,0.5197,"{""C"":3.2,""epsilon"":0.0323533544973709,""gamma"":""scale"",""kernel"":""rbf""}"
gefcom,BWO-SVR,42,23,0.5079,"{""C"":3.3000000000000003,""epsilon"":0.03073568677250236,""gamma"":""scale"",""kernel"":""rbf""}"
gefcom,BWO-SVR,42,24,0.5213,"{""C"":3.4000000000000004,""epsilon"":0.02919890243387724,""gamma"":""scale"",""kernel"":""rbf""}"
gefcom,BWO-SVR,42,25,0.529,"{""C"":3.5,""epsilon"":0.027738957312183378,""gamma"":""scale"",""kernel"":""rbf""}"
gefcom,BWO-SVR,42,26,0.5034,"{""C"":3.6,""epsilon"":0.026352009446574204,""gamma"":""scale"",""kernel"":""rbf""}"
gefcom,BWO-SVR,42,27,0.5257,"{""C"":3.7,""epsilon"":0.025034408974245494,""gamma"":""scale"",""kernel"":""rbf""}"
gefcom,BWO-SVR,42,28,0.5191,"{""C"":3.8000000000000003,""epsilon"":0.023782688525533217,""gamma"":""scale"",""kernel"":""rbf""}"
gefcom,BWO-SVR,42,29,0.5329,"{""C"":3.9000000000000004,""epsilon"":0.022593554099256556,""gamma"":""scale"",""kernel"":""rbf""}"
gefcom,BWO-SVR,42,30,0.5353,"{""C"":4.0,""epsilon"":0.02146387639429373,""gamma"":""scale"",""kernel"":""rbf""}"
gefcom,BWO-SVR,42,31,0.5434,"{""C"":4.1,""epsilon"":0.02039068257457904,""gamma"":""scale"",""kernel"":""rbf""}"
gefcom,BWO-SVR,42,32,0.5342,"{""C"":4.2,""epsilon"":0.019371148445850087,""gamma"":""scale"",""kernel"":""rbf""}"
gefcom,BWO-SVR,42,33,0.5294,"{""C"":4.300000000000001,""epsilon"":0.018402591023557582,""gamma"":""scale"",""kernel"":""rbf""}"
gefcom,BWO-SVR,42,34,0.5529,"{""C"":4.4,""epsilon"":0.017482461472379703,""gamma"":""scale"",""kernel"":""rbf""}"
gefcom,BWO-SVR,42,35,0.5665,"{""C"":4.5,""epsilon"":0.016608338398760716,""gamma"":""scale"",""kernel"":""rbf""}"
gefcom,BWO-SVR,42,36,0.5491,"{""C"":4.6,""epsilon"":0.01577792147882268,""gamma"":""scale"",""kernel"":""rbf""}"
gefcom,BWO-SVR,42,37,0.5525,"{""C"":4.7,""epsilon"":0.014989025404881546,""gamma"":""scale"",""kernel"":""rbf""}"
gefcom,BWO-SVR,42,38,0.5539,"{""C"":4.800000000000001,""epsilon"":0.014239574134637467,""gamma"":""scale"",""kernel"":""rbf""}"
gefcom,BWO-SVR,42,39,0.5733,"{""C"":4.9,""epsilon"":0.013527595427905593,""gamma"":""scale"",""kernel"":""rbf""}"
gefcom,BWO-SVR,42,40,0.5772,"{""C"":5.0,""epsilon"":0.012851215656510312,""gamma"":""scale"",""kernel"":""rbf""}"
gefcom,BWO-SVR,42,41,0.5837,"{""C"":5.1000000000000005,""epsilon"":0.012208654873684797,""gamma"":""scale"",""kernel"":""rbf""}"
gefcom,BWO-SVR,42,42,0.6008,"{""C"":5.2,""epsilon"":0.011598222130000557,""gamma"":""scale"",""kernel"":""rbf""}"
gefcom,BWO-SVR,42,43,0.5947,"{""C"":5.3,""epsilon"":0.011018311023500529,""gamma"":""scale"",""kernel"":""rbf""}"
gefcom,BWO-SVR,42,44,0.6002,"{""C"":5.4,""epsilon"":0.010467395472325502,""gamma"":""scale"",""kernel"":""rbf""}"
gefcom,BWO-SVR,42,45,0.6054,"{""C"":5.5,""epsilon"":0.009944025698709225,""gamma"":""scale"",""kernel"":""rbf""}"
gefcom,BWO-SVR,42,46,0.5992,"{""C"":5.6000000000000005,""epsilon"":0.009446824413773765,""gamma"":""scale"",""kernel"":""rbf""}"
gefcom,BWO-SVR,42,47,0.6205,"{""C"":5.7,""epsilon"":0.008974483193085076,""gamma"":""scale"",""kernel"":""rbf""}"
gefcom,BWO-SVR,42,48,0.6083,"{""C"":5.800000000000001,""epsilon"":0.00852575903343082,""gamma"":""scale"",""kernel"":""rbf""}"
